listing_id,current_title,reason,recommendation_strength
1219753003,"Tungsten Ring Green, Men's Tungsten Band, Men's Tungsten Ring, Tungsten Band, Men's Wedding Ring, Men's Wedding Band, Personalized Ring","SKU duplicate: AYTR565. Winner: 4512018951",HIGH
1219758255,"VINTAGE | Purple Tungsten Ring Rose Gold Groove, Mens Wedding Band, Tungsten Carbide, Tungsten Wedding Ring, Tungsten Band, Mens Ring","SKU duplicate: AYTR638. Winner: 4512019590",HIGH
4512020256,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Red Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: JDTR708. Winner: 512432994",HIGH
1219753647,"Tungsten Ring Green, Men's Tungsten Band, Men's Tungsten Ring, Tungsten Band, Men's Wedding Ring, Men's Wedding Band, Personalized Ring","SKU duplicate: AYTR118. Winner: 4512019158",HIGH
4512010306,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Blue Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR538. Winner: 1219744425",HIGH
4512010298,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Silver Tungsten Carbide Ring, Available in 4mm, 6mm","SKU duplicate: AYTR095. Winner: 836243894",HIGH
4512010418,"Men's Damascus Steel Wedding Band, Silver Damascus Steel Ring, Green Damascus Steel Ring, Available in 6mm, 8mm, Personalized Engraved Ring","SKU duplicate: AYTR133. Winner: 1219753421",HIGH
4512019324,"Tungsten Wedding Band Men | Tungsten Ring Men | Tungsten Carbide Ring | Blue and Black Ring | Meteorite Ring | Rings for Men | Engraved Ring","SKU duplicate: JDTR969. Winner: 1091171223",HIGH
4512010000,"Men's Tungsten Carbide Wedding Band, Blue Tungsten Carbide Ring, Green Tungsten Carbide Ring, Available in 6mm, 8mm, 10mm","SKU duplicate: AYTR411. Winner: 1219759497",HIGH
4512010164,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Blue Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR540. Winner: 1205805140",HIGH
803784778,"Flat Black Brushed Tungsten Wood Ring | Blue & Yellow Box Elder Wood Wedding Band, Wood Engagement, Anniversary Ring, Black Tungsten Carbide","SKU duplicate: AYTR047. Winner: 4512008753",HIGH
4512009155,"Men's Gold Wedding Band, Black Gold Ring, Gold Gold Ring, Available in 6mm, 8mm, Personalized Engraved Ring, Comfort Fit","SKU duplicate: AYTR563. Winner: 1219752225",HIGH
4512009147,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Blue Tungsten Carbide Ring, Wood Inlay Wedding Band, Available in 6mm, 8mm","SKU duplicate: AYTR054. Winner: 803828892",HIGH
4512010414,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Gold Tungsten Carbide Ring, Available in 8mm, Personalized Engraved Ring","SKU duplicate: JDTR746. Winner: 522899815",HIGH
817674113,"Tungsten Wood Rings | Blue and Yellow Box Elder Wood Wedding Band, Wood Engagement, Anniversary Ring, Silver Brushed Flat Tungsten Carbide","SKU duplicate: AYTR077. Winner: 4512010296",HIGH
1205804024,"Tungsten Ring Green, Men's Tungsten Band, Men's Tungsten Ring, Tungsten Band, Men's Wedding Ring, Men's Wedding Band, Personalized Ring","SKU duplicate: AYTR123. Winner: 4512010308",HIGH
4512008749,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Available in 8mm, Personalized Engraved Ring, Comfort Fit, Free Engraving","SKU duplicate: JDTR1011. Winner: 4315672219",HIGH
1205803392,"Red Tungsten Ring, Men's Tungsten Wedding Band, Men's Black Wedding Band, Black Tungsten Ring, Tungsten, Tungsten Band, Personalized Ring","SKU duplicate: AYTR437. Winner: 4512008759",HIGH
528039519,"Black Tungsten Ring | Blue Tungsten Ring | Men's Tungsten Band | Black Tungsten Band | Rings for Men | Personalized Ring | Engraved Ring","SKU duplicate: AYTR014. Winner: 4512008003",HIGH
647689242,"Tungsten Ring, Black Wedding Band, Tungsten Carbide 8mm, Engagement, Rings for Men, Black Ring, Promise Ring,Mens, Women, Hammered,","SKU duplicate: JDTR699. Winner: 4512008125",HIGH
1073324052,"Black Tungsten Ring | Men's Wedding Band | Purple Tungsten | Gift for Him | Black Tungsten | Men's Tungsten Band | Personalized Ring","SKU duplicate: AYTR261. Winner: 4512009692",HIGH
1071099906,"Red Burl Wood | Tungsten Ring Black | Men's Wedding Band | Tungsten Wedding Ring | Tungsten Carbide | Tungsten Promise Band | Gift for Him","SKU duplicate: AYTR227. Winner: 4512007891",HIGH
909822489,"Black Hammered Tungsten Green Groove, Men's Tungsten Wedding Band, Comfort Fit Tungsten Carbide | Wedding, Promise and Anniversary Ring Men","SKU duplicate: AYTR115. Winner: 4512008299",HIGH
4512008535,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Orange Tungsten Carbide Ring, Available in 4mm, 6mm, 8mm","SKU duplicate: AYTR008. Winner: 539294916",HIGH
4512008295,"Men's Damascus Steel Wedding Band, Silver Damascus Steel Ring, Blue Damascus Steel Ring, Wood Inlay Wedding Band, Available in 6mm, 8mm","SKU duplicate: AYTR057. Winner: 803786078",HIGH
4512009554,"Men's Tungsten Carbide Wedding Band, Silver Tungsten Carbide Ring, Wood Inlay Wedding Band, Available in 6mm, 8mm","SKU duplicate: AYTR073. Winner: 817715617",HIGH
4512009810,"Men's Damascus Steel Wedding Band, Silver Damascus Steel Ring, Blue Damascus Steel Ring, Wood Inlay Wedding Band, Available in 8mm","SKU duplicate: AYTR056. Winner: 817660461",HIGH
1219743881,"Red Tungsten Ring, Men's Tungsten Wedding Band, Men's Black Wedding Band, Black Tungsten Ring, Tungsten, Tungsten Band, Personalized Ring","SKU duplicate: AYTR637. Winner: 4512009348",HIGH
4512009924,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Blue Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR541. Winner: 1205805216",HIGH
4512009236,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Red Tungsten Carbide Ring, Available in 6mm, 8mm, 10mm","SKU duplicate: AYTR389. Winner: 1205793748",HIGH
1219753603,"HAMLET | Purple Tungsten Ring Green Groove, Mens Wedding Band, Tungsten Carbide, Tungsten Wedding Ring, Tungsten Band, Personalized Ring","SKU duplicate: AYTR588. Winner: 4512007885",HIGH
4512009234,"Black Brushed Mens Tungsten Carbide Wedding Ring with Rose Gold Band Grooved, Gift for Anniversary and Engagement, Promise Rings for Him","SKU duplicate: JDTR867. Winner: 830757627",HIGH
4512008219,"Men's Tungsten Carbide Wedding Band, Silver Tungsten Carbide Ring, Gold Tungsten Carbide Ring, Available in 8mm, Personalized Engraved Ring","SKU duplicate: JDTR366. Winner: 512445894",HIGH
532812337,"Tungsten Rose Gold Wedding Band | Tungsten Ring Women | Womens Engagement | Thin Rose Gold Ring | 2mm Tungsten Ring","SKU duplicate: JDTR206. Winner: 4512008533",HIGH
1219744609,"Tungsten Ring Purple, Men's Tungsten Band, Men's Tungsten Ring, Tungsten Band, Men's Wedding Ring, Men's Wedding Band, Hammered Wedding Band","SKU duplicate: AYTR262. Winner: 4512009808",HIGH
4512008221,"Men's Tungsten Carbide Wedding Band, Silver Tungsten Carbide Ring, Red Tungsten Carbide Ring, Available in 8mm, Personalized Engraved Ring","SKU duplicate: JDTR595. Winner: 647406472",HIGH
803830342,"Damascus Steel Wood Rings | Snake Wood Wedding Band, Wood Engagement, Anniversary Ring, Silver Domed Brushed Comfort Fit Promise Ring","SKU duplicate: AYTR062. Winner: 4512008433",HIGH
4512007893,"Men's Tungsten Carbide Wedding Band, Silver Tungsten Carbide Ring, Green Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR504. Winner: 1205810038",HIGH
816878130,"Tungsten Ring Men | Tungsten Wedding Band Men | Tungsten Carbide Ring | Tungsten Wedding Ring | Men's Wedding Band | Personalized Ring","SKU duplicate: JDTR849. Winner: 4512007429",HIGH
817716549,"Tungsten Wood Rings | Snake Wood Wedding Ring, Wood Engagement, Anniversary Ring, Silver Brushed Domed Tungsten Carbide Comfort Fit Band","SKU duplicate: AYTR072. Winner: 4512009008",HIGH
4512007657,"Half Faceted Black Mens Tungsten Carbide Wedding Band with Off Set Rose Gold Groove, Silver Brushed Anniversary, Engagement, Promise Rings","SKU duplicate: JDTR841. Winner: 816899866",HIGH
1205803974,"Damascus Steel Ring, Mens Wedding Band, Mens Wedding Ring, Green Ring, Damascus Wedding Band Men, Personalized Ring, Mens Ring, Mens Band","SKU duplicate: AYTR128. Winner: 4512007531",HIGH
817694807,"Gun Metal Tungsten Wood Rings | Bocote Wood Wedding Band, Wood Engagement, Anniversary Ring, Grooved Flat Tungsten Carbide Promise Ring","SKU duplicate: AYTR089. Winner: 4512008504",HIGH
4512008604,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Red Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR616. Winner: 1219758977",HIGH
4512007223,"Men's Damascus Steel Wedding Band, Black Damascus Steel Ring, Purple Damascus Steel Ring, Available in 6mm, 8mm, Personalized Engraved Ring","SKU duplicate: AYTR130. Winner: 1219757849",HIGH
512434714,"Hawaiian Koa Wood Inlay, Tungsten Ring, Black Wedding Band, Mens Wedding Ring, Tungsten Carbide, Rings for Him and Her, Personalized Rings","SKU duplicate: JDTR809. Winner: 4512008688",HIGH
1219743029,"Red Tungsten Ring, Men's Tungsten Wedding Band, Men's Black Wedding Band, Black Tungsten Ring, Tungsten, Tungsten Band, Personalized Ring","SKU duplicate: AYTR612. Winner: 4512008790",HIGH
1085035169,"Multicolor Box Elder Wood | Tungsten Ring | Mens Wedding Band | Black Wedding Ring | Tungsten Carbide | Wood Wedding Band | Gift for Him","SKU duplicate: AYTR242. Winner: 4512007431",HIGH
4512007341,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Blue Tungsten Carbide Ring, Wood Inlay Wedding Band","SKU duplicate: AYTR046. Winner: 803773576",HIGH
640727372,"Mens Wood Ring | Box Elder Wood, Mens Ring, Wood Wedding Band, Engagement Ring, Wood Inlay Ring, Unique Ring, Promise Ring, Black Ring","SKU duplicate: AYTR035. Winner: 4512008508",HIGH
1205804618,"Tungsten Ring Green, Men's Tungsten Band, Men's Tungsten Ring, Tungsten Band, Men's Wedding Ring, Men's Wedding Band, Personalized Ring","SKU duplicate: AYTR658. Winner: 4512008606",HIGH
532676064,"Rose Gold Tungsten,Mens Wedding Band,Tungsten Ring,Wedding Rings,Comfort Fit,Men & Women Ring,Engagement Ring,Promise Ring,Tungsten Band","SKU duplicate: JDTR787. Winner: 4512007653",HIGH
4512008424,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Green Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR590. Winner: 1205804378",HIGH
830768771,"Tungsten Ring | Tungsten Wedding Band Men | Tungsten Carbide Ring | Men's Wedding Band | Hammered Tungsten Band | Personalized Engraved Ring","SKU duplicate: JDTR853. Winner: 4512008890",HIGH
4512007655,"Men's Tungsten Carbide Wedding Band, Silver Tungsten Carbide Ring, Gold Tungsten Carbide Ring, Available in 6mm, 8mm, 10mm","SKU duplicate: AYTR312. Winner: 514632860",HIGH
522897925,"Mens Tungsten Ring, Two tone Black Inside & Rose Gold Hammered Finish with Black Center Groove Stepped Edge 8mm Tungsten","SKU duplicate: JDTR751. Winner: 4512007964",HIGH
4512007854,"Men's Titanium Wedding Band, Red Titanium Ring, Wood Inlay Wedding Band, Available in 6mm, 8mm, Personalized Engraved Ring, Comfort Fit","SKU duplicate: AYTR096. Winner: 843459196",HIGH
654560271,"Wood Wedding Band | Zebra Wooden Ring, Mens Wood Ring, Promise Ring, Engagement Rings Men, Alternative Ring, Wedding Ring, Tungsten Carbide","SKU duplicate: AYTR036. Winner: 4512006919",HIGH
4512007035,"Men's Tungsten Carbide Wedding Band, Black Tungsten Carbide Ring, Red Tungsten Carbide Ring, Available in 8mm, Personalized Engraved Ring","SKU duplicate: AYTR259. Winner: 1219744927",HIGH
647691302,"Black Tungsten Wedding Band, Tungsten Men's Wedding Ring, Celtic Cut Out Design Inlay 8mm Tungsten Carbide, Anniversary Band,Engagement Ring","SKU duplicate: JDTR722. Winner: 4512008336",HIGH
803791040,"Tungsten Ring | Blue and Yellow Box Elder Wood | Tungsten Wedding Band | Men's Wedding Ring | Tungsten Band | Men's Tungsten Ring","SKU duplicate: AYTR067. Winner: 4512008090",HIGH
817700609,"Damascus Steel Wood Rings | Iron Wood Wedding Band, Wood Engagement, Anniversary Ring, Silver Domed Brushed Comfort Fit Promise Ring","SKU duplicate: AYTR060. Winner: 4512006681",HIGH
526239437,"Rose Gold Tungsten Carbide Wedding Band, His and Her Engagement, Promise, Anniversary Band, Rose Tungsten 6mm and 8mm Rings for Him","SKU duplicate: JDTR812. Winner: 4512007860",HIGH
1205805248,"JAWS | Hammered Titanium Ring Blue, Titanium Band, Mens Titanium Wedding Band, Hammered Titanium Light Weight Ring, Personalized Ring","SKU duplicate: AYTR285. Winner: 4512008418",HIGH
4512008086,"Men's Tungsten Carbide Wedding Band, Orange Tungsten Carbide Ring, Gunmetal Tungsten Carbide Ring, Available in 6mm, 8mm","SKU duplicate: AYTR149. Winner: 1219760197",HIGH
830801879,"Silver & Rose Gold Brushed Mens Tungsten Carbide Wedding band with Off Set Rose Gold Groove, Anniversary, Engagement, Promise Rings for Him","SKU duplicate: JDTR840. Winner: 4512008332",HIGH
1219743321,"Red Tungsten Ring, Men's Tungsten Wedding Band, Men's Black Wedding Band, Black Tungsten Ring, Tungsten, Tungsten Band, Personalized Ring","SKU duplicate: AYTR587. Winner: 4512006583",HIGH
